0.674 0.288 0.915 0.166   1.0
0.179 0.837 0.317 0.363   1.0*
0.833 0.680 0.965 0.763   1.0
0.660 0.463 0.297 0.568   -1.0
0.537 0.773 0.556 0.162   1.0
0.963 0.891 0.813 0.614   1.0
0.787 0.287 0.053 0.702   -1.0
0.235 0.881 0.290 0.552   -1.0
0.264 0.385 0.924 0.228   -1.0
0.683 0.889 0.612 0.981   1.0
0.744 0.518 0.230 0.301   -1.0
0.298 0.263 0.572 0.111   -1.0
0.337 0.898 0.164 0.390   -1.0
0.618 0.625 0.480 0.908   1.0
0.724 0.172 0.563 0.648   1.0
0.711 0.331 0.289 0.323   -1.0
0.745 0.067 0.830 0.975   1.0
0.511 0.273 0.631 0.082   -1.0
0.508 0.419 0.283 0.673   -1.0
0.883 0.290 0.435 0.363   -1.0
0.612 0.087 0.370 0.175   -1.0
0.770 0.886 0.066 0.059   -1.0
0.378 0.805 0.276 0.208   -1.0
0.644 0.719 0.053 0.276   -1.0
0.438 0.784 0.221 0.721   1.0
0.030 0.604 0.747 0.465   1.0*
0.945 0.078 0.054 0.315   -1.0
0.789 0.085 0.139 0.855   -1.0
0.348 0.233 0.949 0.625   1.0
0.729 0.269 0.160 0.782   -1.0
0.962 0.221 0.328 0.182   -1.0
0.785 0.212 0.546 0.532   1.0
0.513 0.478 0.755 0.567   1.0
0.008 0.356 0.878 0.147   -1.0
0.022 0.496 0.444 0.971   -1.0
0.885 0.700 0.389 0.045   1.0
0.934 0.007 0.703 0.262   -1.0
0.645 0.048 0.401 0.191   -1.0
0.079 0.703 0.057 0.834   -1.0
0.850 0.842 0.626 0.728   -1.0*
0.837 0.750 0.485 0.281   1.0
0.606 0.166 0.422 0.995   1.0
0.905 0.929 0.219 0.608   1.0
0.408 0.253 0.239 0.809   -1.0
0.818 0.888 0.147 0.876   1.0
0.417 0.726 0.565 0.043   -1.0
0.555 0.881 0.204 0.040   -1.0
0.926 0.646 0.328 0.348   1.0
0.540 0.253 0.569 0.759   1.0
0.761 0.166 0.114 0.999   -1.0*
0.557 0.818 0.864 0.704   1.0
0.586 0.122 0.419 0.151   -1.0
0.873 0.706 0.046 0.078   -1.0
0.208 0.004 0.391 0.536   -1.0
0.032 0.076 0.605 0.601   -1.0
0.466 0.362 0.001 0.579   -1.0
0.977 0.137 0.179 0.841   1.0
0.872 0.427 0.962 0.292   1.0
0.127 0.165 0.284 0.173   -1.0
0.030 0.380 0.246 0.422   -1.0
0.598 0.454 0.992 0.203   1.0
0.826 0.669 0.417 0.827   1.0
0.778 0.804 0.385 0.957   1.0
0.226 0.829 0.072 0.188   -1.0
0.650 0.315 0.286 0.935   1.0
0.529 0.965 0.869 0.775   1.0
0.785 0.374 0.840 0.777   1.0
0.895 0.603 0.246 0.312   1.0
0.495 0.090 0.235 0.880   -1.0
0.879 0.105 0.877 0.951   1.0
0.998 0.601 0.608 0.284   1.0
0.096 0.813 0.500 0.965   1.0
0.887 0.750 0.962 0.727   1.0
0.539 0.622 0.129 0.785   1.0
0.560 0.280 0.024 0.794   -1.0
0.071 0.674 0.265 0.948   -1.0
0.558 0.946 0.226 0.166   -1.0
0.761 0.263 0.043 0.262   -1.0
0.631 0.148 0.977 0.593   1.0
0.504 0.133 0.497 0.633   -1.0
0.431 0.193 0.198 0.455   1.0*
0.358 0.526 0.661 0.623   1.0
0.286 0.181 0.420 0.511   -1.0
0.649 0.273 0.610 0.692   1.0
0.838 0.324 0.683 0.815   1.0
0.558 0.319 0.050 0.055   1.0*
0.968 0.486 0.144 0.166   -1.0
0.132 0.524 0.468 0.793   -1.0
0.942 0.078 0.327 0.361   -1.0
0.674 0.011 0.863 0.284   -1.0
0.397 0.122 0.027 0.080   -1.0
0.944 0.638 0.255 0.993   1.0
0.206 0.961 0.180 0.351   -1.0
0.122 0.483 0.650 0.590   -1.0
0.797 0.531 0.354 0.124   -1.0
0.943 0.798 0.904 0.806   1.0
0.607 0.203 0.204 0.633   -1.0
0.140 0.577 0.922 0.395   1.0
0.615 0.601 0.531 0.795   -1.0*
0.658 0.917 0.435 0.308   1.0
0.710 0.105 0.038 0.063   -1.0
0.931 0.007 0.027 0.834   -1.0
0.109 0.441 0.016 0.312   -1.0
0.299 0.452 0.651 0.221   -1.0
0.221 0.836 0.449 0.752   1.0
0.401 0.410 0.549 0.835   1.0
0.056 0.545 0.823 0.094   -1.0
0.052 0.024 0.616 0.079   -1.0
0.429 0.188 0.300 0.445   -1.0
0.374 0.744 0.952 0.026   -1.0*
0.799 0.247 0.802 0.248   -1.0*
0.433 0.649 0.410 0.982   1.0
0.128 0.038 0.029 0.951   -1.0
0.638 0.002 0.156 0.253   -1.0
0.015 0.682 0.268 0.315   -1.0
0.768 0.689 0.871 0.721   1.0
0.836 0.520 0.962 0.638   1.0
0.961 0.071 0.417 0.371   -1.0
0.901 0.499 0.091 0.930   1.0
0.222 0.567 0.451 0.378   -1.0
0.532 0.392 0.502 0.801   1.0
0.629 0.569 0.395 0.500   1.0
0.110 0.336 0.810 0.072   1.0*
0.578 0.034 0.044 0.995   -1.0
0.097 0.895 0.903 0.188   1.0
0.352 0.409 0.392 0.804   -1.0
0.212 0.336 0.179 0.714   -1.0
0.885 0.343 0.706 0.281   1.0
0.996 0.391 0.178 0.806   1.0
0.151 0.384 0.497 0.195   -1.0
0.901 0.292 0.273 0.805   1.0
0.098 0.157 0.889 0.490   1.0*
0.676 0.702 0.297 0.855   1.0
0.434 0.741 0.759 0.140   1.0
0.601 0.135 0.413 0.779   -1.0
0.876 0.931 0.325 0.373   1.0
0.703 0.274 0.419 0.976   1.0
0.899 0.074 0.236 0.788   -1.0
0.196 0.464 0.265 0.493   -1.0
0.681 0.926 0.060 0.440   1.0
0.081 0.041 0.201 0.494   -1.0
0.142 0.370 0.751 0.467   -1.0
0.878 0.169 0.017 0.296   -1.0
0.095 0.195 0.219 0.331   1.0*
0.782 0.527 0.447 0.047   -1.0
0.766 0.728 0.946 0.826   1.0
0.012 0.907 0.210 0.213   -1.0
0.030 0.356 0.771 0.782   -1.0
0.514 0.659 0.992 0.530   -1.0*
0.137 0.626 0.150 0.356   1.0*
0.133 0.139 0.484 0.579   -1.0
0.504 0.345 0.915 0.450   1.0
0.083 0.462 0.078 0.293   -1.0
0.479 0.323 0.031 0.250   -1.0
0.854 0.764 0.763 0.846   1.0
0.719 0.983 0.919 0.868   1.0
0.876 0.001 0.478 0.360   -1.0
0.664 0.863 0.926 0.579   1.0
0.097 0.662 0.775 0.175   1.0*
0.450 0.654 0.278 0.481   -1.0
0.382 0.335 0.668 0.145   -1.0
0.961 0.864 0.163 0.881   1.0
0.503 0.757 0.733 0.981   1.0
0.314 0.646 0.980 0.240   1.0
0.293 0.336 0.887 0.068   -1.0
0.842 0.518 0.165 0.119   1.0*
0.069 0.501 0.335 0.737   -1.0
0.515 0.698 0.510 0.679   1.0
0.243 0.181 0.335 0.976   -1.0
0.452 0.290 0.808 0.432   -1.0
0.033 0.725 0.866 0.920   1.0
0.377 0.762 0.311 0.542   -1.0
0.311 0.611 0.382 0.646   -1.0
0.029 0.161 0.046 0.539   -1.0
0.624 0.782 0.021 0.960   1.0
0.183 0.412 0.048 0.991   -1.0
0.577 0.024 0.568 0.443   -1.0
0.361 0.820 0.705 0.672   1.0
0.586 0.984 0.973 0.969   1.0
0.320 0.998 0.790 0.366   1.0
0.630 0.990 0.320 0.650   1.0
0.078 0.834 0.361 0.126   -1.0
0.205 0.703 0.849 0.773   1.0
0.793 0.134 0.966 0.498   1.0
0.327 0.085 0.790 0.300   -1.0
0.419 0.620 0.051 0.210   1.0*
0.589 0.839 0.976 0.909   1.0
0.926 0.986 0.323 0.287   1.0
0.148 0.492 0.815 0.997   1.0
0.961 0.790 0.399 0.926   1.0
0.205 0.254 0.372 0.996   -1.0
0.426 0.415 0.174 0.477   -1.0
0.160 0.066 0.464 0.136   1.0*
0.953 0.062 0.961 0.276   1.0
0.073 0.424 0.841 0.888   1.0
0.105 0.849 0.210 0.504   -1.0
0.498 0.710 0.029 0.870   1.0
0.583 0.296 0.120 0.757   -1.0
0.745 0.917 0.840 0.208   1.0
0.815 0.161 0.115 0.776   -1.0
0.464 0.849 0.860 0.304   1.0
0.281 0.410 0.586 0.491   -1.0
0.361 0.989 0.624 0.390   1.0
0.329 0.972 0.155 0.449   -1.0
0.929 0.194 0.646 0.769   1.0
0.698 0.584 0.563 0.813   1.0
1.000 0.277 0.209 0.860   1.0
0.946 0.141 0.991 0.531   1.0
0.906 0.892 0.621 0.529   1.0
0.480 0.858 0.254 0.635   1.0
0.983 0.564 0.501 0.628   1.0
0.903 0.327 0.917 0.466   1.0
0.277 0.466 0.417 0.485   -1.0
0.999 0.431 0.467 0.990   -1.0*
0.099 0.895 0.854 0.720   1.0
0.135 0.200 0.283 0.389   -1.0
0.590 0.372 0.399 0.091   -1.0
0.732 0.994 0.327 0.649   1.0
0.467 0.926 0.926 0.884   1.0
0.252 0.883 0.842 0.719   1.0
0.803 0.818 0.768 0.657   1.0
0.193 0.792 0.738 0.476   1.0
0.573 0.066 0.553 0.972   1.0
0.553 0.705 0.152 0.880   1.0
0.613 0.347 0.279 0.539   -1.0
0.690 0.791 0.114 0.532   1.0
0.987 0.335 0.328 0.755   -1.0*
0.866 0.948 0.785 0.603   1.0
0.966 0.176 0.491 0.519   1.0
0.649 0.072 0.853 0.801   -1.0*
0.207 0.414 0.300 0.487   1.0*
0.531 0.177 0.744 0.645   1.0
0.253 0.632 0.044 0.581   -1.0
0.037 0.446 0.336 0.822   -1.0
0.761 0.788 0.226 0.252   1.0
0.375 0.901 0.379 0.228   -1.0
0.331 0.435 0.116 0.631   -1.0
0.069 0.162 0.098 0.812   -1.0
0.807 0.065 0.439 0.852   1.0
0.827 0.888 0.092 0.163   -1.0
0.142 0.924 0.498 0.368   -1.0
0.805 0.743 0.076 0.184   1.0*
0.778 0.515 0.406 0.894   1.0
0.327 0.963 0.307 0.426   1.0
0.114 0.233 0.840 0.554   -1.0
0.486 0.381 0.973 0.579   1.0
0.683 0.721 0.469 0.181   1.0
0.645 0.985 0.832 0.721   1.0
0.803 0.500 0.684 0.208   1.0
0.829 0.536 0.356 0.137   1.0*
0.131 0.251 0.194 0.971   -1.0
0.278 0.458 0.186 0.251   -1.0
0.730 0.934 0.757 0.199   1.0
0.846 0.844 0.100 0.678   1.0
0.269 0.480 0.065 0.953   -1.0
0.458 0.783 0.224 0.815   1.0
0.185 0.946 0.170 0.379   -1.0
0.975 0.657 0.375 0.160   1.0
0.411 0.891 0.842 0.168   1.0
0.957 0.014 0.934 0.058   -1.0
0.499 0.327 0.172 0.564   -1.0
0.860 0.022 0.063 0.085   -1.0
0.982 0.270 0.783 0.152   1.0
0.700 0.126 0.306 0.075   -1.0
0.214 0.486 0.178 0.056   -1.0
0.268 0.014 0.668 0.202   -1.0
0.359 0.701 0.398 0.531   -1.0
0.678 0.392 0.286 0.741   1.0
0.123 0.723 0.746 0.905   1.0
0.395 0.605 0.001 0.701   -1.0
0.288 0.915 0.166 0.465   1.0*
0.820 0.733 0.985 0.488   1.0
0.056 0.847 0.636 0.454   -1.0
0.900 0.133 0.770 0.186   -1.0
0.246 0.309 0.597 0.992   1.0
0.471 0.387 0.820 0.472   1.0
0.500 0.760 0.002 0.666   -1.0
0.974 0.486 0.958 0.959   -1.0*
0.893 0.015 0.821 0.529   1.0
0.199 0.429 0.602 0.969   1.0
0.476 0.215 0.924 0.073   -1.0
0.138 0.544 0.593 0.958   1.0
0.681 0.458 0.775 0.683   1.0
0.001 0.657 0.610 0.959   1.0
0.584 0.852 0.631 0.405   1.0
0.100 0.604 0.809 0.702   1.0
0.424 0.178 0.788 0.348   -1.0
0.994 0.487 0.795 0.587   1.0
0.810 0.268 0.903 0.586   -1.0*
0.027 0.586 0.607 0.638   -1.0
0.223 0.222 0.397 0.853   -1.0
0.777 0.953 0.231 0.587   1.0
0.804 0.011 0.834 0.591   1.0
0.085 0.585 0.845 0.879   1.0
0.290 0.689 0.440 0.193   -1.0
0.391 0.220 0.861 0.998   1.0
0.406 0.221 0.080 0.803   -1.0
0.707 0.580 0.027 0.938   1.0
0.683 0.741 0.177 0.517   1.0
0.536 0.601 0.918 0.381   1.0
0.091 0.671 0.170 0.532   -1.0
0.445 0.923 0.084 0.306   -1.0
0.942 0.712 0.142 0.022   -1.0
0.216 0.729 0.094 0.243   -1.0
0.261 0.926 0.408 0.438   1.0
0.741 0.974 0.044 0.659   1.0
0.524 0.750 0.027 0.694   -1.0
0.891 0.138 0.204 0.975   1.0
0.125 0.918 0.156 0.267   -1.0
0.670 0.483 0.669 0.764   1.0
0.335 0.025 0.652 0.743   -1.0
0.094 0.484 0.438 0.138   -1.0
0.793 0.662 0.893 0.820   1.0
0.175 0.711 0.495 0.379   -1.0
0.939 0.504 0.603 0.094   1.0
0.543 0.764 0.254 0.212   -1.0
0.980 0.547 0.554 0.632   1.0
0.018 0.727 0.773 0.455   -1.0
0.916 0.249 0.527 0.809   1.0
0.884 0.983 0.779 0.378   1.0
